id,corpus-id,score
251,"['277556', '8318577', '7151791', '7921185', '8125556', '5866239', '2571453', '2467102', '5524655', '5074884']",-1
252,"['826989', '5381465', '5299159', '5400094', '8016157', '566606', '6346968', '6101378', '2851471', '6158480']",-1
253,"['7872850', '4821146', '7664587', '4768416', '3513722', '8541466', '4104173', '4420945', '6016918', '8819165']",-1
254,"['1712787', '6557040', '2161220', '7167173', '4553302', '7518058', '7054269', '2905752', '8731472', '6474736']",-1
255,"['1095110', '4821142', '2793659', '2654533', '1590315', '7040199', '7116846', '5048770', '2738578', '1026032']",-1
256,"['2321185', '7937295', '6424147', '5560031', '2274271', '5522131', '745353', '4262212', '7649591', '2795716']",-1
257,"['4359969', '4836377', '4323074', '8802132', '2866722', '3935662', '5074152', '3157521', '6885681', '8824504']",-1
258,"['8469849', '3170665', '6632697', '732786', '2849670', '5592580', '5299159', '4969890', '8037665', '2663367']",-1
259,"['3200561', '8712142', '4595970', '5009712', '1812377', '6065651', '6814847', '2797629', '1719952', '2322023']",-1
260,"['7906710', '732904', '3396928', '8032526', '4365688', '4154292', '1364330', '3621472', '5304672', '5722279']",-1
261,"['7012061', '4890421', '1485620', '7836132', '2261568', '7748183', '7102214', '7074551', '6949911', '2967321']",-1
262,"['1293690', '6129510', '5730223', '371159', '8700306', '8133677', '7147108', '2494517', '2716870', '2524276']",-1
263,"['5248348', '6785616', '7976182', '6552768', '4781393', '8450274', '2608729', '6529366', '4102360', '670019']",-1
264,"['5248348', '6785616', '7976182', '6552768', '4781393', '8450274', '2608729', '6529366', '4102360', '670019']",-1
265,"['8174382', '4828546', '4692398', '4821592', '2721093', '2389879', '660247', '1499206', '3421831', '3288863']",-1
266,"['978854', '62012', '6867256', '7077814', '2398286', '839960', '5324280', '7009147', '743907', '2462678']",-1
267,"['978854', '62012', '6867256', '7077814', '2398286', '839960', '5324280', '7009147', '743907', '2462678']",-1
268,"['3317768', '6081231', '1283675', '5440368', '3988896', '2826563', '2138415', '7527039', '5859146', '7134419']",-1
269,"['6266889', '3881382', '4966442', '348200', '4470945', '7437469', '6801949', '6686675', '3552308', '7932699']",-1
270,"['8180179', '1019887', '1248815', '8444987', '8199876', '3360275', '312392', '644901', '2759359', '5453383']",-1
271,"['7234033', '5292090', '5015405', '5933841', '1078916', '248299', '691662', '6372986', '4632657', '1981534']",-1
272,"['4930171', '1831827', '3994471', '4794286', '1747198', '1046154', '2812807', '500396', '2636977', '6753551']",-1
273,"['1283675', '3317768', '6009728', '7527039', '2697893', '3988896', '3019623', '8130842', '2146510', '5569540']",-1
274,"['6498525', '435998', '2523005', '3751577', '5845035', '401912', '1332390', '3504507', '8787852', '1881724']",-1
275,"['1485620', '1725566', '330121', '7169515', '4417423', '607952', '7074551', '4398881', '3119742', '4295136']",-1
276,"['5886945', '4611660', '7166044', '365214', '316789', '1516388', '7180977', '36167', '781620', '7522393']",-1
277,"['6030405', '3699874', '7535866', '6054581', '2121182', '3211767', '4326305', '674181', '6005584', '6233357']",-1
278,"['4993922', '7642076', '6113470', '4781423', '7657916', '2988922', '6409419', '4809373', '1907119', '7786172']",-1
279,"['7440720', '6647671', '3464877', '4284210', '2269417', '6649525', '6286933', '5665868', '1066526', '3139380']",-1
280,"['3339583', '5796844', '1842979', '6579743', '6877304', '91248', '7949159', '1261961', '5930306', '1737564']",-1
281,"['2642190', '1969377', '4675180', '6452527', '1602468', '1586270', '2372315', '6451338', '6647385', '4872138']",-1
282,"['3131538', '8127797', '908477', '7228083', '5143532', '6296045', '2013649', '7687572', '1041166', '661272']",-1
283,"['3131538', '8127797', '908477', '7228083', '5143532', '6296045', '2013649', '7687572', '1041166', '661272']",-1
284,"['858873', '8329233', '8036214', '2760162', '4861072', '7447491', '2372553', '8034155', '4524556', '8310437']",-1
285,"['6760824', '5338203', '5645195', '4794286', '3522969', '1046349', '2446787', '6102813', '2986490', '5850943']",-1
286,"['5793139', '7401873', '5545834', '1852491', '6396320', '2903566', '4135773', '7992905', '6443167', '6168026']",-1
287,"['935820', '1516388', '365214', '4269345', '2956465', '3392126', '1747113', '1793915', '765148', '186456']",-1
288,"['8437870', '2113963', '5541198', '6128741', '2489891', '4808658', '5790192', '2698369', '4116181', '675794']",-1
289,"['8197680', '8593656', '753681', '3310232', '8758960', '4298122', '2456217', '8658378', '1927304', '915467']",-1
290,"['6090529', '644930', '1716635', '1635091', '5072214', '2914788', '8014802', '5914046', '1575739', '7423600']",-1
291,"['1695053', '3488485', '5171454', '3411253', '4644049', '8217054', '2699407', '8164676', '214242', '8025993']",-1
292,"['3484452', '6089809', '57103', '3498052', '7197286', '6458547', '7656058', '7332414', '8510392', '2821807']",-1
293,"['3356174', '4936325', '5099693', '7928330', '6147967', '589894', '636552', '3913873', '2361602', '7445148']",-1
294,"['7088957', '8257627', '1716425', '3400291', '5041225', '1937107', '627007', '2382013', '8738683', '6052726']",-1
295,"['554895', '7238783', '5674780', '7781499', '893106', '4737371', '5935138', '1243950', '3959765', '190521']",-1
296,"['7564424', '8376372', '8566995', '3361229', '5669717', '7653057', '1715744', '1514013', '304375', '3133884']",-1
297,"['6016460', '5917693', '6900629', '1747162', '281675', '3129041', '7763784', '3880344', '5627411', '4097011']",-1
298,"['6016460', '5917693', '6900629', '1747162', '281675', '3129041', '7763784', '3880344', '5627411', '4097011']",-1
299,"['6016460', '5917693', '6900629', '1747162', '281675', '3129041', '7763784', '3880344', '5627411', '4097011']",-1
300,"['5715831', '3910652', '1421091', '8458096', '1769703', '2606037', '8025443', '1731460', '1645946', '3413094']",-1
301,"['5126267', '3899790', '2642190', '2744994', '3479363', '1969377', '1204447', '741466', '653625', '8219372']",-1
302,"['6887178', '933303', '4393869', '6041052', '7601679', '5579179', '1696073', '2073454', '397964', '803240']",-1
303,"['8346457', '4948184', '784847', '6726608', '737130', '6728755', '5920151', '508464', '3878996', '1365165']",-1
304,"['1224645', '6030405', '425836', '427759', '1101791', '2385860', '4646521', '2752398', '1453324', '1361915']",-1
305,"['3131242', '2649461', '6007865', '6286402', '2647295', '4185757', '3165492', '6664227', '7859056', '1141027']",-1
306,"['2276368', '4174487', '7448417', '1425939', '124044', '214664', '5927799', '3391304', '6725362', '3488587']",-1
307,"['3009393', '285111', '7204184', '463713', '2572755', '4675188', '380070', '6321644', '7525221', '1869633']",-1
308,"['7004260', '5412482', '648859', '8148684', '6876354', '6373760', '8604635', '320613', '3444053', '1086561']",-1
309,"['4987403', '8017033', '3180287', '5612985', '2337705', '4089849', '6386521', '5497665', '8656733', '6061145']",-1
310,"['6498525', '5882888', '401912', '3504507', '3751577', '5845035', '2523005', '1332390', '435998', '7248618']",-1
311,"['5731384', '7119251', '7923957', '1212578', '7517828', '8204867', '1121107', '4786683', '8059762', '5479419']",-1
312,"['2520201', '2880543', '1562556', '5060614', '3908094', '7137616', '2055755', '1636410', '6051724', '1826927']",-1
313,"['1955130', '3988884', '4894602', '3930602', '7497865', '7408739', '4598890', '3406912', '1982824', '4815454']",-1
314,"['5645195', '6760824', '2446787', '1618742', '2320918', '1787961', '6969373', '6102813', '4899799', '7109908']",-1
315,"['7935833', '4370320', '189686', '5428539', '5158226', '6927206', '7128788', '2770271', '6712472', '1729075']",-1
316,"['671534', '4876065', '8181788', '4313983', '2126812', '5610071', '3463788', '4099914', '5398242', '1572927']",-1
317,"['287099', '2626826', '4853825', '4737300', '7138900', '5840933', '4593815', '1598651', '7218792', '3209629']",-1
318,"['5931618', '1905905', '2777449', '3470423', '3949085', '3801877', '587437', '2357111', '2020204', '493643']",-1
319,"['4227374', '8175877', '8315873', '5737372', '299071', '2239648', '3540343', '7089859', '7171516', '8438568']",-1
320,"['1262280', '2113963', '1804794', '5117359', '449113', '811459', '8214348', '8361800', '725433', '6048473']",-1
321,"['183192', '5032189', '1700527', '2739129', '7113344', '2131249', '2513600', '4957313', '5173528', '1713067']",-1
322,"['7434161', '1550211', '5352425', '5188461', '5554949', '4793722', '1684107', '1969613', '8332928', '256887']",-1
323,"['8734488', '1139218', '6489489', '3011465', '7580435', '1111241', '2672864', '7209905', '3161672', '8508044']",-1
324,"['1071955', '4469867', '6310724', '1216027', '5283649', '5471299', '2713895', '675099', '5683937', '1372726']",-1
325,"['3902867', '8367309', '286112', '316161', '6324248', '1717612', '7379035', '1971862', '4481255', '5598287']",-1
326,"['7128710', '8115759', '1526534', '8795754', '7980190', '1731865', '4740247', '6081757', '2291304', '7628816']",-1
327,"['8142706', '5440368', '2509127', '3849856', '3448206', '3411705', '4807111', '7400573', '4312815', '3663530']",-1
328,"['4851919', '3008502', '1173947', '6472474', '1606734', '7681941', '2500645', '1521751', '1252432', '3661233']",-1
329,"['185437', '432032', '771528', '3007114', '8738690', '5059653', '660566', '3626030', '4902630', '4874803']",-1
330,"['185437', '432032', '771528', '3007114', '8738690', '5059653', '660566', '3626030', '4902630', '4874803']",-1
331,"['1463991', '1131804', '296391', '6766698', '3690702', '6599652', '851844', '385999', '7007040', '3803055']",-1
332,"['4386034', '863905', '2945352', '2863788', '2939621', '6922390', '608357', '7662140', '6579743', '1457142']",-1
333,"['2675201', '8452038', '1257793', '8070673', '3435629', '7683800', '2419303', '1919597', '569198', '821112']",-1
334,"['1552426', '382892', '1861919', '3784241', '2258039', '7067493', '1446015', '5894783', '1733518', '6537079']",-1
335,"['8119788', '1948573', '2833724', '4902227', '2780851', '3244850', '7461421', '2751932', '6250029', '2913302']",-1
336,"['4123617', '153434', '6859163', '3685934', '1589944', '3934482', '5391588', '4730792', '6955832', '824343']",-1
337,"['7564424', '1439487', '1065499', '1830473', '2540403', '5177205', '3361229', '8119693', '8376372', '6821050']",-1
338,"['7433942', '3288628', '896368', '40622', '2035110', '623065', '3586585', '2666160', '1641207', '1956768']",-1
339,"['4473706', '1791817', '4291238', '4653541', '4055291', '1289493', '4838995', '5601449', '1686288', '2129439']",-1
340,"['3204531', '4982118', '4761982', '5098909', '6478315', '1143283', '5282709', '5601027', '4509428', '638821']",-1
341,"['4243860', '7688518', '5651794', '6010373', '613803', '4694419', '4990915', '6139833', '5818246', '4668907']",-1
342,"['2939615', '4690435', '235107', '6130882', '5371239', '8381220', '6333394', '1203935', '5051236', '2542870']",-1
343,"['711947', '890957', '4067253', '733315', '3181486', '8255465', '472247', '1855768', '3049493', '6830394']",-1
344,"['6972349', '2655930', '3342951', '1648576', '2687126', '7170347', '6134765', '5171863', '4338420', '7176013']",-1
345,"['5942495', '601824', '6692764', '6902376', '4681889', '7966303', '3366879', '4232270', '1502270', '1237196']",-1
346,"['3925147', '3710992', '1566265', '7158988', '809849', '5902298', '8381371', '8421363', '1702649', '2845471']",-1
347,"['1874322', '1521744', '495180', '8574096', '5889692', '141022', '4887010', '6643428', '6503823', '1719614']",-1
348,"['7534860', '4627128', '2198764', '5784065', '3443301', '4484398', '8466167', '4247798', '8815308', '8633477']",-1
349,"['5921992', '557925', '602856', '2433779', '2349356', '2921053', '4579947', '5141505', '1976704', '3365323']",-1
350,"['5031477', '753948', '4509260', '1532637', '1071221', '2642398', '4980064', '7034368', '4792513', '7533117']",-1
351,"['3014516', '5311349', '7026438', '5624322', '7546215', '707509', '1663907', '5881292', '3568181', '1927804']",-1
352,"['1189155', '1419589', '5259427', '887127', '607053', '2928445', '503323', '2214774', '2049482', '2795038']",-1
353,"['2030224', '460001', '8022434', '3098817', '1410731', '8811329', '6143834', '3914636', '6279539', '167222']",-1
354,"['7666207', '5177012', '531577', '8142706', '5712287', '4807111', '3897032', '5034577', '5440368', '6979443']",-1
355,"['3137946', '6152270', '1089240', '8705945', '8195115', '679371', '7145926', '2181346', '2831142', '7842350']",-1
356,"['5428588', '3713305', '6920711', '5076445', '5560597', '5687960', '1890243', '1467376', '1256618', '1321048']",-1
357,"['8716033', '4232162', '1265978', '5990819', '6414286', '7935767', '432693', '6385134', '8044127', '2071988']",-1
358,"['1098469', '3821990', '3596745', '5085579', '1801348', '637475', '1742193', '731583', '6989185', '6794884']",-1
359,"['1114846', '7021397', '965153', '802542', '554895', '8782700', '1237478', '3811781', '7238783', '8631289']",-1
360,"['7139740', '4574183', '6985051', '432268', '5075158', '398243', '2062316', '6730172', '997283', '497956']",-1
361,"['5392342', '2365327', '861673', '6422066', '2933327', '630490', '7221344', '5246683', '779724', '6416053']",-1
362,"['1305414', '2935884', '540084', '6476722', '5745136', '5934916', '2035110', '8765860', '3305512', '8260386']",-1
363,"['6031224', '8044127', '1317045', '1932672', '570170', '285118', '5715997', '6385134', '8716033', '3280753']",-1
364,"['7079680', '455102', '1082430', '6970533', '2584452', '3837004', '3774795', '6939753', '2264824', '2798540']",-1
365,"['4657952', '21156', '7154770', '4811568', '6842239', '7817117', '3058976', '3654174', '1472866', '7906060']",-1
366,"['7248275', '2241479', '3436213', '7652019', '8548185', '5821869', '3469248', '461540', '3289642', '1642132']",-1
367,"['5594862', '4399497', '3452063', '8006856', '3474204', '275155', '4783872', '3782039', '141398', '888991']",-1
368,"['5525012', '1202588', '6949254', '4169859', '4766720', '2603486', '2297674', '5467349', '919592', '4327432']",-1
369,"['5048280', '7126489', '2732892', '6581469', '5777011', '8600255', '1684349', '6178242', '647766', '4644622']",-1
370,"['8112154', '6664902', '1735151', '1330275', '2611829', '5920064', '4577570', '6976232', '1885411', '8112109']",-1
371,"['2535332', '5688698', '6486587', '6378152', '1288196', '7084934', '2611771', '71793', '8023595', '628397']",-1
372,"['6786975', '120696', '5896890', '6773255', '7677722', '857761', '7145782', '4699409', '3303968', '6482928']",-1
373,"['5612985', '6534124', '7121235', '3417217', '8202165', '1324394', '905111', '8017033', '1208977', '7343591']",-1
374,"['1775537', '1735404', '1151327', '1935427', '5768912', '7654520', '6841408', '8149777', '4666784', '1359647']",-1
375,"['7595376', '7413333', '8735625', '2855197', '2862973', '6685855', '8365481', '541364', '7822734', '6746560']",-1
376,"['183950', '1649838', '3116839', '3143600', '8012907', '3935662', '3195137', '45379', '7087937', '4359969']",-1
377,"['5650498', '6947078', '3912162', '8213657', '7581851', '7635925', '2824813', '4404812', '1159687', '8829226']",-1
378,"['1634331', '6128416', '3340913', '5244071', '3988434', '1671778', '572244', '4008289', '5505504', '6960963']",-1
379,"['2139625', '134526', '7319919', '1727369', '299518', '1150363', '6051846', '6364941', '2295269', '808200']",-1
380,"['7992974', '2482981', '8373375', '3285724', '7654690', '2539297', '905689', '1176924', '859765', '597004']",-1
